carrier,delay,origin,count,destination
OO,-9.0,SEA,23.0,OKC
OO,-9.0,SEA,341.0,PDX
OO,-9.0,SEA,56.0,RNO
OO,-9.0,SEA,31.0,SBP
OO,-9.0,SEA,93.0,SFO
OO,-9.0,SEA,56.0,SLC
OO,-9.0,SEA,98.0,SMF
OO,-9.0,SEA,2.0,TUS
UA,-12.0,SEA,121.0,DEN
UA,-12.0,SEA,88.0,EWR
UA,-12.0,SEA,130.0,IAH
UA,-12.0,SEA,123.0,ORD
UA,-12.0,SEA,236.0,SFO
VX,-9.0,SEA,31.0,DAL
VX,-9.0,SEA,57.0,LAX
VX,-9.0,SEA,85.0,SFO
WN,-10.0,SEA,4.0,AUS
WN,-10.0,SEA,7.0,BWI
WN,-10.0,SEA,31.0,DAL
WN,-10.0,SEA,119.0,DEN
WN,-10.0,SEA,86.0,LAS
WN,-10.0,SEA,24.0,MCI
WN,-10.0,SEA,56.0,MDW
WN,-10.0,SEA,184.0,OAK
WN,-10.0,SEA,93.0,PHX
WN,-10.0,SEA,32.0,SAN
WN,-10.0,SEA,117.0,SJC
WN,-10.0,SEA,115.0,SMF
AA,-7.0,SFO,157.0,CLT
AA,-7.0,SFO,143.0,JFK
AA,-7.0,SFO,124.0,MIA
AA,-7.0,SFO,160.0,ORD
AA,-7.0,SFO,103.0,PHL
AA,-7.0,SFO,148.0,PHX
AS,-10.0,SFO,139.0,PDX
AS,-10.0,SFO,322.0,SEA
AS,-10.0,SFO,31.0,SLC
B6,-2.5,SFO,126.0,BOS
B6,-2.5,SFO,169.0,JFK
B6,-2.5,SFO,155.0,LGB
DL,-15.0,SFO,193.0,ATL
DL,-15.0,SFO,31.0,BOS
DL,-15.0,SFO,99.0,DTW
DL,-15.0,SFO,2.0,HNL
DL,-15.0,SFO,195.0,JFK
DL,-15.0,SFO,127.0,MSP
DL,-15.0,SFO,26.0,SEA
DL,-15.0,SFO,31.0,SLC
F9,-10.0,SFO,18.0,ATL
F9,-10.0,SFO,61.0,DEN
F9,-10.0,SFO,18.0,LAS
F9,-10.0,SFO,31.0,MCO
HA,-13.0,SFO,31.0,HNL
HA,-13.0,SFO,31.0,OGG
OO,-6.0,SFO,58.0,ABQ
OO,-6.0,SFO,97.0,ACV
OO,-6.0,SFO,63.0,ASE
OO,-6.0,SFO,21.0,AUS
OO,-6.0,SFO,31.0,BFL
OO,-6.0,SFO,147.0,BOI
OO,-6.0,SFO,124.0,BUR
OO,-6.0,SFO,31.0,BZN
OO,-6.0,SFO,5.0,EGE
OO,-6.0,SFO,58.0,EUG
OO,-6.0,SFO,99.0,FAT
OO,-6.0,SFO,24.0,FYV
OO,-6.0,SFO,62.0,GEG
OO,-6.0,SFO,4.0,HDN
OO,-6.0,SFO,31.0,JAC
OO,-6.0,SFO,334.0,LAX
OO,-6.0,SFO,63.0,MCI
OO,-6.0,SFO,103.0,MFR
OO,-6.0,SFO,31.0,MMH
OO,-6.0,SFO,61.0,MRY
OO,-6.0,SFO,86.0,MSP
OO,-6.0,SFO,30.0,OKC
OO,-6.0,SFO,31.0,OMA
OO,-6.0,SFO,129.0,ONT
OO,-6.0,SFO,3.0,PDX
OO,-6.0,SFO,30.0,PHX
OO,-6.0,SFO,103.0,PSP
OO,-6.0,SFO,90.0,RDD
OO,-6.0,SFO,62.0,RNO
OO,-6.0,SFO,4.0,SAN
OO,-6.0,SFO,31.0,SAT
OO,-6.0,SFO,136.0,SBA
OO,-6.0,SFO,120.0,SBP
OO,-6.0,SFO,94.0,SEA
OO,-6.0,SFO,255.0,SLC
OO,-6.0,SFO,110.0,SMF
OO,-6.0,SFO,95.0,SNA
OO,-6.0,SFO,90.0,STS
OO,-6.0,SFO,66.0,TUS
UA,-10.0,SFO,7.0,ANC
UA,-10.0,SFO,59.0,ATL
UA,-10.0,SFO,73.0,AUS
UA,-10.0,SFO,37.0,BNA
UA,-10.0,SFO,164.0,BOS
UA,-10.0,SFO,42.0,BUR
UA,-10.0,SFO,35.0,BWI
UA,-10.0,SFO,38.0,CLE
UA,-10.0,SFO,281.0,DEN
UA,-10.0,SFO,31.0,DTW
UA,-10.0,SFO,62.0,EUG
UA,-10.0,SFO,317.0,EWR
UA,-10.0,SFO,22.0,FAT
UA,-10.0,SFO,113.0,HNL
UA,-10.0,SFO,252.0,IAH
UA,-10.0,SFO,37.0,IND
UA,-10.0,SFO,235.0,LAS
UA,-10.0,SFO,318.0,LAX
UA,-10.0,SFO,62.0,LIH
UA,-10.0,SFO,69.0,MCO
UA,-10.0,SFO,25.0,MFR
UA,-10.0,SFO,31.0,MIA
UA,-10.0,SFO,5.0,MSP
UA,-10.0,SFO,31.0,MSY
UA,-10.0,SFO,110.0,OGG
UA,-10.0,SFO,48.0,ONT
UA,-10.0,SFO,286.0,ORD
UA,-10.0,SFO,209.0,PDX
UA,-10.0,SFO,57.0,PHL
UA,-10.0,SFO,114.0,PHX
UA,-10.0,SFO,7.0,PIT
UA,-10.0,SFO,49.0,PSP
UA,-10.0,SFO,62.0,RNO
UA,-10.0,SFO,230.0,SAN
UA,-10.0,SFO,27.0,SBA
UA,-10.0,SFO,234.0,SEA
UA,-10.0,SFO,7.0,SLC
UA,-10.0,SFO,31.0,SMF
UA,-10.0,SFO,145.0,SNA
UA,-10.0,SFO,31.0,TPA
VX,-6.0,SFO,58.0,AUS
VX,-6.0,SFO,31.0,BNA
VX,-6.0,SFO,59.0,BOS
VX,-6.0,SFO,31.0,BWI
VX,-6.0,SFO,84.0,DAL
VX,-6.0,SFO,59.0,DEN
VX,-6.0,SFO,90.0,EWR
VX,-6.0,SFO,31.0,HNL
VX,-6.0,SFO,31.0,IND
VX,-6.0,SFO,145.0,JFK
VX,-6.0,SFO,196.0,LAS
VX,-6.0,SFO,323.0,LAX
VX,-6.0,SFO,31.0,MCO
VX,-6.0,SFO,31.0,MSY
VX,-6.0,SFO,31.0,OGG
VX,-6.0,SFO,36.0,ORD
VX,-6.0,SFO,63.0,PDX
VX,-6.0,SFO,31.0,PHL
VX,-6.0,SFO,97.0,PSP
VX,-6.0,SFO,161.0,SAN
VX,-6.0,SFO,83.0,SEA
WN,-4.0,SFO,134.0,BUR
WN,-4.0,SFO,55.0,DAL
WN,-4.0,SFO,124.0,DEN
WN,-4.0,SFO,183.0,LAS
WN,-4.0,SFO,283.0,LAX
WN,-4.0,SFO,58.0,MDW
WN,-4.0,SFO,75.0,PDX
WN,-4.0,SFO,126.0,PHX
WN,-4.0,SFO,249.0,SAN
WN,-4.0,SFO,106.0,SNA
9E,-10.0,SGF,26.0,ATL
EV,-8.0,SGF,91.0,ATL
EV,-8.0,SGF,62.0,IAH
EV,-8.0,SGF,2.0,ORD
G4,-15.0,SGF,9.0,IWA
G4,-15.0,SGF,9.0,LAS
G4,-15.0,SGF,9.0,LAX
G4,-15.0,SGF,10.0,PIE
MQ,-2.0,SGF,63.0,CLT
MQ,-2.0,SGF,121.0,ORD
OO,-6.0,SGF,47.0,DEN
OO,-6.0,SGF,20.0,ORD
9E,-15.5,SHV,98.0,ATL
EV,-11.5,SHV,111.0,IAH
G4,1.0,SHV,9.0,LAS
OH,1.0,SHV,62.0,CLT
OO,1.0,SHV,67.0,ATL
OO,1.0,SHV,31.0,DEN
AS,-13.5,SIT,58.0,JNU
AS,-13.5,SIT,31.0,KTN
AA,-3.5,SJC,45.0,ORD
AA,-3.5,SJC,148.0,PHX
AS,-9.0,SJC,27.0,EWR
AS,-9.0,SJC,18.0,HNL
AS,-9.0,SJC,2.0,LAS
AS,-9.0,SJC,17.0,LIH
AS,-9.0,SJC,22.0,OGG
AS,-9.0,SJC,89.0,PDX
AS,-9.0,SJC,209.0,SEA
B6,-7.0,SJC,23.0,BOS
B6,-7.0,SJC,19.0,JFK
B6,-7.0,SJC,124.0,LGB
DL,-13.0,SJC,77.0,ATL
DL,-13.0,SJC,16.0,LAS
DL,-13.0,SJC,30.0,LAX
DL,-13.0,SJC,27.0,MSP
DL,-13.0,SJC,127.0,SLC
F9,-14.5,SJC,31.0,DEN
F9,-14.5,SJC,18.0,LAS
HA,-7.5,SJC,31.0,HNL
HA,-7.5,SJC,31.0,OGG
OO,-11.0,SJC,31.0,AUS
OO,-11.0,SJC,62.0,BUR
OO,-11.0,SJC,28.0,DEN
OO,-11.0,SJC,6.0,LAS
OO,-11.0,SJC,156.0,LAX
OO,-11.0,SJC,1.0,MSP
OO,-11.0,SJC,31.0,PDX
OO,-11.0,SJC,88.0,SAN
OO,-11.0,SJC,2.0,SLC
OO,-11.0,SJC,89.0,SNA
OO,-11.0,SJC,31.0,TUS
UA,-8.0,SJC,60.0,DEN
UA,-8.0,SJC,31.0,EWR
UA,-8.0,SJC,31.0,IAH
UA,-8.0,SJC,61.0,ORD
WN,-4.0,SJC,58.0,AUS
WN,-4.0,SJC,258.0,BUR
WN,-4.0,SJC,31.0,BWI
WN,-4.0,SJC,31.0,DAL
WN,-4.0,SJC,91.0,DEN
WN,-4.0,SJC,268.0,LAS
WN,-4.0,SJC,310.0,LAX
WN,-4.0,SJC,31.0,MDW
WN,-4.0,SJC,127.0,ONT
WN,-4.0,SJC,111.0,PDX
WN,-4.0,SJC,149.0,PHX
WN,-4.0,SJC,56.0,RNO
WN,-4.0,SJC,351.0,SAN
WN,-4.0,SJC,117.0,SEA
WN,-4.0,SJC,56.0,SLC
WN,-4.0,SJC,267.0,SNA
AA,-16.0,SJU,76.0,CLT
AA,-16.0,SJU,217.0,MIA
AA,-16.0,SJU,31.0,ORD
AA,-16.0,SJU,93.0,PHL
B6,-7.0,SJU,68.0,BOS
B6,-7.0,SJU,62.0,EWR
B6,-7.0,SJU,35.0,HFD
B6,-7.0,SJU,132.0,JFK
B6,-7.0,SJU,131.0,MCO
B6,-7.0,SJU,31.0,STT
B6,-7.0,SJU,31.0,STX
B6,-7.0,SJU,31.0,TPA
DL,-16.0,SJU,93.0,ATL
DL,-16.0,SJU,62.0,JFK
F9,-18.0,SJU,13.0,ATL
F9,-18.0,SJU,30.0,MCO
F9,-18.0,SJU,30.0,PHL
NK,-13.0,SJU,41.0,MCO
UA,-5.0,SJU,43.0,EWR
UA,-5.0,SJU,31.0,IAH
UA,-5.0,SJU,31.0,ORD
WN,-13.0,SJU,60.0,BWI
WN,-13.0,SJU,2.0,EWR
WN,-13.0,SJU,4.0,HOU
WN,-13.0,SJU,126.0,MCO
WN,-13.0,SJU,5.0,MDW
WN,-13.0,SJU,41.0,TPA
AA,-7.0,SLC,56.0,CLT
AA,-7.0,SLC,30.0,MIA
AA,-7.0,SLC,58.0,ORD
AA,-7.0,SLC,30.0,PHL
AA,-7.0,SLC,115.0,PHX
AS,-12.0,SLC,31.0,LAX
AS,-12.0,SLC,31.0,PDX
AS,-12.0,SLC,31.0,SAN
AS,-12.0,SLC,89.0,SEA
AS,-12.0,SLC,31.0,SFO
B6,-5.0,SLC,31.0,BOS
B6,-5.0,SLC,31.0,JFK
B6,-5.0,SLC,124.0,LGB
B6,-5.0,SLC,31.0,MCO
DL,-15.0,SLC,35.0,ABQ
DL,-15.0,SLC,212.0,ATL
DL,-15.0,SLC,47.0,AUS
DL,-15.0,SLC,31.0,BIL
DL,-15.0,SLC,31.0,BNA
DL,-15.0,SLC,31.0,BOI
DL,-15.0,SLC,57.0,BOS
DL,-15.0,SLC,42.0,BWI
DL,-15.0,SLC,31.0,BZN
DL,-15.0,SLC,27.0,CLT
DL,-15.0,SLC,123.0,DEN
DL,-15.0,SLC,119.0,DTW
DL,-15.0,SLC,26.0,EWR
DL,-15.0,SLC,29.0,FCA
DL,-15.0,SLC,59.0,GEG
DL,-15.0,SLC,31.0,HNL
DL,-15.0,SLC,2.0,IAH
DL,-15.0,SLC,85.0,JAC
DL,-15.0,SLC,137.0,JFK
DL,-15.0,SLC,166.0,LAS
DL,-15.0,SLC,227.0,LAX
DL,-15.0,SLC,53.0,MCI
DL,-15.0,SLC,78.0,MCO
DL,-15.0,SLC,1.0,MSO
DL,-15.0,SLC,150.0,MSP
DL,-15.0,SLC,31.0,MSY
DL,-15.0,SLC,84.0,OAK
DL,-15.0,SLC,18.0,OGG
DL,-15.0,SLC,30.0,OMA
DL,-15.0,SLC,29.0,ONT
DL,-15.0,SLC,24.0,ORD
DL,-15.0,SLC,164.0,PDX
DL,-15.0,SLC,30.0,PHL
DL,-15.0,SLC,118.0,PHX
DL,-15.0,SLC,56.0,RNO
DL,-15.0,SLC,145.0,SAN
DL,-15.0,SLC,32.0,SAT
DL,-15.0,SLC,192.0,SEA
DL,-15.0,SLC,31.0,SFO
DL,-15.0,SLC,127.0,SJC
DL,-15.0,SLC,56.0,SMF
DL,-15.0,SLC,147.0,SNA
DL,-15.0,SLC,2.0,TPA
F9,-12.0,SLC,18.0,ATL
F9,-12.0,SLC,88.0,DEN
F9,-12.0,SLC,13.0,LAS
OO,-14.0,SLC,1.0,ABQ
OO,-14.0,SLC,66.0,ASE
OO,-14.0,SLC,2.0,AUS
OO,-14.0,SLC,57.0,BIL
OO,-14.0,SLC,135.0,BOI
OO,-14.0,SLC,58.0,BTM
OO,-14.0,SLC,84.0,BUR
OO,-14.0,SLC,60.0,BZN
OO,-14.0,SLC,53.0,CDC
OO,-14.0,SLC,61.0,COD
OO,-14.0,SLC,56.0,COS
OO,-14.0,SLC,62.0,CPR
OO,-14.0,SLC,201.0,DEN
OO,-14.0,SLC,26.0,DSM
OO,-14.0,SLC,7.0,EGE
OO,-14.0,SLC,53.0,EKO
OO,-14.0,SLC,87.0,FAT
OO,-14.0,SLC,58.0,FCA
OO,-14.0,SLC,50.0,GEG
OO,-14.0,SLC,88.0,GJT
OO,-14.0,SLC,63.0,GTF
OO,-14.0,SLC,62.0,HLN
OO,-14.0,SLC,107.0,IAH
OO,-14.0,SLC,112.0,IDA
OO,-14.0,SLC,25.0,IND
OO,-14.0,SLC,31.0,LAS
OO,-14.0,SLC,157.0,LAX
OO,-14.0,SLC,113.0,LGB
OO,-14.0,SLC,51.0,LWS
OO,-14.0,SLC,27.0,MCI
OO,-14.0,SLC,57.0,MFR
OO,-14.0,SLC,19.0,MKE
OO,-14.0,SLC,27.0,MSN
OO,-14.0,SLC,86.0,MSO
OO,-14.0,SLC,1.0,MSP
OO,-14.0,SLC,4.0,OAK
OO,-14.0,SLC,33.0,OKC
OO,-14.0,SLC,3.0,OMA
OO,-14.0,SLC,57.0,ONT
OO,-14.0,SLC,141.0,ORD
OO,-14.0,SLC,31.0,PDX
OO,-14.0,SLC,88.0,PIH
OO,-14.0,SLC,63.0,PSP
OO,-14.0,SLC,31.0,RAP
OO,-14.0,SLC,60.0,RNO
OO,-14.0,SLC,23.0,SAN
OO,-14.0,SLC,22.0,SAT
OO,-14.0,SLC,53.0,SEA
OO,-14.0,SLC,231.0,SFO
OO,-14.0,SLC,1.0,SJC
OO,-14.0,SLC,37.0,SMF
OO,-14.0,SLC,32.0,TUL
OO,-14.0,SLC,62.0,TUS
OO,-14.0,SLC,89.0,TWF
UA,-11.0,SLC,45.0,DEN
UA,-11.0,SLC,31.0,EWR
UA,-11.0,SLC,52.0,IAH
UA,-11.0,SLC,62.0,ORD
WN,-7.0,SLC,53.0,BUR
WN,-7.0,SLC,29.0,BWI
WN,-7.0,SLC,35.0,DAL
WN,-7.0,SLC,174.0,DEN
WN,-7.0,SLC,5.0,HOU
WN,-7.0,SLC,144.0,LAS
WN,-7.0,SLC,91.0,LAX
WN,-7.0,SLC,65.0,MDW
WN,-7.0,SLC,88.0,OAK
WN,-7.0,SLC,175.0,PHX
WN,-7.0,SLC,31.0,SAN
WN,-7.0,SLC,56.0,SJC
WN,-7.0,SLC,31.0,SMF
YV,-8.0,SLC,51.0,IAH
YX,-16.0,SLC,3.0,IAH
AA,-5.0,SMF,39.0,CLT
AA,-5.0,SMF,23.0,ORD
AA,-5.0,SMF,125.0,PHX
AS,-11.0,SMF,31.0,OGG
AS,-11.0,SMF,4.0,PDX
AS,-11.0,SMF,117.0,SEA
B6,-1.0,SMF,23.0,JFK
B6,-1.0,SMF,62.0,LGB
DL,-12.0,SMF,78.0,ATL
DL,-12.0,SMF,29.0,MSP
DL,-12.0,SMF,54.0,SLC
HA,-20.0,SMF,31.0,HNL
OO,-8.0,SMF,28.0,DEN
OO,-8.0,SMF,12.0,LAS
OO,-8.0,SMF,79.0,LAX
OO,-8.0,SMF,8.0,PHX
OO,-8.0,SMF,77.0,SAN
OO,-8.0,SMF,107.0,SEA
OO,-8.0,SMF,110.0,SFO
OO,-8.0,SMF,38.0,SLC
UA,-13.0,SMF,84.0,DEN
UA,-13.0,SMF,7.0,EWR
UA,-13.0,SMF,35.0,IAH
UA,-13.0,SMF,38.0,ORD
UA,-13.0,SMF,31.0,SFO
WN,-6.0,SMF,31.0,BOI
WN,-6.0,SMF,224.0,BUR
WN,-6.0,SMF,27.0,BWI
WN,-6.0,SMF,31.0,DAL
WN,-6.0,SMF,121.0,DEN
WN,-6.0,SMF,31.0,GEG
WN,-6.0,SMF,235.0,LAS
WN,-6.0,SMF,258.0,LAX
WN,-6.0,SMF,62.0,LGB
WN,-6.0,SMF,31.0,MDW
WN,-6.0,SMF,199.0,ONT
WN,-6.0,SMF,141.0,PDX
WN,-6.0,SMF,148.0,PHX
WN,-6.0,SMF,330.0,SAN
WN,-6.0,SMF,115.0,SEA
WN,-6.0,SMF,31.0,SLC
WN,-6.0,SMF,203.0,SNA
YV,-5.0,SMF,15.0,PHX
G4,-4.0,SMX,14.0,LAS
AA,-3.5,SNA,70.0,ORD
AA,-3.5,SNA,146.0,PHX
AS,-11.0,SNA,101.0,PDX
AS,-11.0,SNA,217.0,SEA
DL,-11.0,SNA,89.0,ATL
DL,-11.0,SNA,18.0,DTW
DL,-11.0,SNA,75.0,MSP
DL,-11.0,SNA,147.0,SLC
F9,-10.0,SNA,62.0,DEN
OO,-8.0,SNA,113.0,LAS
OO,-8.0,SNA,96.0,SFO
OO,-8.0,SNA,87.0,SJC
UA,-12.0,SNA,112.0,DEN
UA,-12.0,SNA,64.0,EWR
UA,-12.0,SNA,150.0,IAH
UA,-12.0,SNA,90.0,ORD
UA,-12.0,SNA,141.0,SFO
WN,-5.0,SNA,15.0,DAL
WN,-5.0,SNA,123.0,DEN
WN,-5.0,SNA,31.0,HOU
WN,-5.0,SNA,172.0,LAS
WN,-5.0,SNA,7.0,MDW
WN,-5.0,SNA,223.0,OAK
WN,-5.0,SNA,171.0,PHX
WN,-5.0,SNA,106.0,SFO
WN,-5.0,SNA,267.0,SJC
WN,-5.0,SNA,203.0,SMF
G4,-5.0,SPI,9.0,PGD
OO,5.5,SPI,88.0,ORD
OO,-14.0,STS,15.0,PHX
OO,-14.0,STS,90.0,SFO
YV,-7.0,STS,24.0,PHX
AA,-23.0,STT,62.0,MIA
B6,-10.0,STT,31.0,SJU
DL,-24.0,STT,31.0,ATL
AA,-7.0,STX,4.0,CLT
AA,-7.0,STX,62.0,MIA
B6,-7.0,STX,31.0,SJU
DL,-7.5,STX,20.0,ATL
MQ,2.0,SUX,59.0,ORD
9E,-15.0,SYR,10.0,DTW
9E,-15.0,SYR,91.0,JFK
9E,-15.0,SYR,105.0,LGA
AA,-10.0,SYR,54.0,CLT
B6,-4.0,SYR,28.0,BOS
B6,-4.0,SYR,86.0,JFK
B6,-4.0,SYR,31.0,MCO
DL,-19.0,SYR,81.0,ATL
DL,-19.0,SYR,25.0,DTW
EV,-8.5,SYR,19.0,DTW
EV,-8.5,SYR,49.0,EWR
G4,-6.0,SYR,10.0,PIE
MQ,-8.0,SYR,58.0,ORD
OH,-8.0,SYR,31.0,CLT
OO,-4.0,SYR,46.0,DTW
OO,-4.0,SYR,123.0,ORD
YX,-6.0,SYR,3.0,DTW
YX,-6.0,SYR,15.0,EWR
YX,-6.0,SYR,5.0,ORD
YX,-6.0,SYR,62.0,PHL
9E,56.0,TLH,5.0,ATL
DL,-9.0,TLH,111.0,ATL
EV,-9.0,TLH,50.0,ATL
MQ,-5.0,TLH,110.0,MIA
OH,-1.0,TLH,121.0,CLT
G4,-6.0,TOL,9.0,PGD
G4,-6.0,TOL,10.0,PIE
MQ,-5.0,TOL,61.0,ORD
OH,-1.0,TOL,62.0,CLT
OO,1.0,TOL,27.0,ORD
9E,-8.0,TPA,7.0,JFK
AA,-8.0,TPA,268.0,CLT
AA,-8.0,TPA,182.0,MIA
AA,-8.0,TPA,86.0,ORD
AA,-8.0,TPA,133.0,PHL
AA,-8.0,TPA,89.0,PHX
AS,-7.5,TPA,31.0,SEA
B6,0.0,TPA,127.0,BOS
B6,0.0,TPA,62.0,EWR
B6,0.0,TPA,31.0,HFD
B6,0.0,TPA,31.0,HPN
B6,0.0,TPA,102.0,JFK
B6,0.0,TPA,32.0,SJU
DL,-11.0,TPA,380.0,ATL
DL,-11.0,TPA,56.0,BOS
DL,-11.0,TPA,147.0,DTW
DL,-11.0,TPA,115.0,JFK
DL,-11.0,TPA,31.0,LAX
DL,-11.0,TPA,113.0,LGA
DL,-11.0,TPA,90.0,MSP
DL,-11.0,TPA,3.0,SLC
F9,-4.0,TPA,13.0,BNA
F9,-4.0,TPA,18.0,BUF
F9,-4.0,TPA,31.0,CLE
F9,-4.0,TPA,18.0,COS
F9,-4.0,TPA,53.0,DEN
F9,-4.0,TPA,13.0,IND
F9,-4.0,TPA,31.0,ISP
F9,-4.0,TPA,31.0,LAS
F9,-4.0,TPA,18.0,MCI
F9,-4.0,TPA,31.0,MKE
F9,-4.0,TPA,31.0,MSP
F9,-4.0,TPA,31.0,ORD
F9,-4.0,TPA,30.0,PHL
F9,-4.0,TPA,13.0,PVD
F9,-4.0,TPA,17.0,TTN
NK,-9.0,TPA,31.0,ACY
NK,-9.0,TPA,31.0,ATL
NK,-9.0,TPA,52.0,BOS
NK,-9.0,TPA,31.0,BWI
NK,-9.0,TPA,13.0,CAK
NK,-9.0,TPA,31.0,CLE
NK,-9.0,TPA,105.0,DTW
NK,-9.0,TPA,31.0,HFD
NK,-9.0,TPA,31.0,IAH
NK,-9.0,TPA,13.0,LBE
NK,-9.0,TPA,31.0,MSP
NK,-9.0,TPA,31.0,MSY
NK,-9.0,TPA,62.0,ORD
NK,-9.0,TPA,31.0,PIT
UA,-11.0,TPA,62.0,DEN
UA,-11.0,TPA,166.0,EWR
UA,-11.0,TPA,144.0,IAH
UA,-11.0,TPA,93.0,ORD
UA,-11.0,TPA,31.0,SFO
WN,-5.0,TPA,34.0,ALB
WN,-5.0,TPA,178.0,ATL
WN,-5.0,TPA,29.0,AUS
WN,-5.0,TPA,59.0,BHM
WN,-5.0,TPA,110.0,BNA
WN,-5.0,TPA,65.0,BUF
WN,-5.0,TPA,215.0,BWI
WN,-5.0,TPA,69.0,DAL
WN,-5.0,TPA,92.0,DEN
WN,-5.0,TPA,3.0,FNT
WN,-5.0,TPA,11.0,GRR
WN,-5.0,TPA,65.0,HFD
WN,-5.0,TPA,92.0,HOU
WN,-5.0,TPA,67.0,IND
WN,-5.0,TPA,32.0,ISP
WN,-5.0,TPA,52.0,LAS
WN,-5.0,TPA,62.0,LGA
WN,-5.0,TPA,31.0,MCI
WN,-5.0,TPA,127.0,MDW
WN,-5.0,TPA,31.0,MEM
WN,-5.0,TPA,39.0,MHT
WN,-5.0,TPA,40.0,MKE
WN,-5.0,TPA,120.0,MSY
WN,-5.0,TPA,58.0,PHL
WN,-5.0,TPA,37.0,PHX
WN,-5.0,TPA,62.0,PIT
WN,-5.0,TPA,38.0,PVD
WN,-5.0,TPA,30.0,ROC
WN,-5.0,TPA,24.0,SAN
WN,-5.0,TPA,32.0,SAT
WN,-5.0,TPA,32.0,SDF
WN,-5.0,TPA,41.0,SJU
F9,-8.0,TTN,17.0,ATL
F9,-8.0,TTN,13.0,CLT
F9,-8.0,TTN,54.0,MCO
F9,-8.0,TTN,14.0,MIA
F9,-8.0,TTN,17.0,TPA
G4,-9.0,TTN,8.0,PGD
G4,-9.0,TTN,1.0,PIE
9E,-12.0,TUL,1.0,ATL
AA,-22.0,TUL,31.0,CLT
AA,-22.0,TUL,4.0,MIA
DL,-14.0,TUL,122.0,ATL
EV,-13.0,TUL,5.0,ATL
EV,-13.0,TUL,1.0,DTW
EV,-13.0,TUL,108.0,IAH
EV,-13.0,TUL,3.0,ORD
G4,-24.5,TUL,9.0,LAS
G4,-24.5,TUL,9.0,LAX
MQ,4.0,TUL,58.0,ORD
OH,-1.0,TUL,28.0,CLT
OO,-9.0,TUL,72.0,DEN
OO,-9.0,TUL,25.0,DTW
OO,-9.0,TUL,23.0,MSP
OO,-9.0,TUL,1.0,OKC
OO,-9.0,TUL,58.0,ORD
OO,-9.0,TUL,31.0,SLC
WN,-9.5,TUL,116.0,DAL
WN,-9.5,TUL,58.0,DEN
WN,-9.5,TUL,86.0,HOU
WN,-9.5,TUL,31.0,LAS
WN,-9.5,TUL,54.0,PHX
YV,-11.5,TUL,67.0,IAH
YX,-9.0,TUL,14.0,DEN
YX,-9.0,TUL,26.0,IAH
YX,-9.0,TUL,26.0,ORD
AA,-5.5,TUS,58.0,ORD
AS,-2.5,TUS,31.0,SEA
DL,-16.0,TUS,57.0,ATL
DL,-16.0,TUS,26.0,MSP
EV,-17.0,TUS,3.0,IAH
OO,-9.0,TUS,93.0,DEN
OO,-9.0,TUS,1.0,IAH
OO,-9.0,TUS,149.0,LAX
OO,-9.0,TUS,35.0,ORD
OO,-9.0,TUS,27.0,PHX
OO,-9.0,TUS,2.0,SEA
OO,-9.0,TUS,66.0,SFO
OO,-9.0,TUS,31.0,SJC
OO,-9.0,TUS,62.0,SLC
UA,-22.0,TUS,31.0,DEN
UA,-22.0,TUS,7.0,IAH
WN,-9.0,TUS,66.0,DEN
WN,-9.0,TUS,97.0,LAS
WN,-9.0,TUS,87.0,LAX
WN,-9.0,TUS,31.0,MDW
WN,-9.0,TUS,4.0,OAK
WN,-9.0,TUS,61.0,SAN
YV,-5.0,TUS,85.0,IAH
YV,-5.0,TUS,219.0,PHX
9E,-28.0,TVC,32.0,DTW
EV,-17.0,TVC,47.0,ORD
MQ,-9.0,TVC,35.0,ORD
OO,0.0,TVC,63.0,DTW
OO,0.0,TVC,66.0,ORD
YX,-20.0,TVC,24.0,DTW
YX,-20.0,TVC,1.0,ORD
OO,-11.0,TWF,6.0,DEN
OO,-11.0,TWF,6.0,SFO
OO,-11.0,TWF,98.0,SLC
9E,-15.0,TYS,134.0,ATL
9E,-15.0,TYS,66.0,DTW
9E,-15.0,TYS,26.0,LGA
9E,-15.0,TYS,31.0,MSP
DL,-14.0,TYS,98.0,ATL
EV,-8.5,TYS,2.0,ATL
EV,-8.5,TYS,30.0,CLT
EV,-8.5,TYS,31.0,EWR
EV,-8.5,TYS,86.0,IAH
EV,-8.5,TYS,31.0,ORD
F9,-8.0,TYS,13.0,MCO
G4,-15.5,TYS,2.0,EWR
G4,-15.5,TYS,9.0,LAS
G4,-15.5,TYS,19.0,PGD
G4,-15.5,TYS,14.0,PIE
OH,-2.0,TYS,177.0,CLT
OH,-2.0,TYS,58.0,PHL
OO,-4.5,TYS,1.0,ATL
OO,-4.5,TYS,45.0,DTW
OO,-4.5,TYS,1.0,IAH
OO,-4.5,TYS,68.0,ORD
UA,-7.0,TYS,28.0,EWR
OO,0.5,UIN,27.0,CGI
OO,0.5,UIN,53.0,ORD
OO,-15.0,UNV,87.0,DTW
9E,-9.0,VLD,87.0,ATL
AS,-12.0,WRG,31.0,KTN
AS,-12.0,WRG,31.0,PSG
AS,-25.0,YAK,30.0,CDV
AS,-25.0,YAK,30.0,JNU
OO,-8.0,YUM,121.0,PHX
all,-8.0,ABQ,50.0,ATL
all,-8.0,ABQ,19.0,AUS
all,-8.0,ABQ,31.0,BWI
all,-8.0,ABQ,141.0,DAL
